country,year,height,weight
Argentina,1968,172.7011,71.09476674
Argentina,1969,172.78677,72.34699309
Argentina,1970,172.87607,69.98188469
Argentina,1971,172.96841,68.22059805
Argentina,1972,173.06387,73.96772638
Argentina,1973,173.16093,71.32458297
Argentina,1974,173.25746,70.61258533
Argentina,1975,173.35175,73.36246683
Argentina,1976,173.44191,74.37503146
Argentina,1977,173.52618,71.37192136
Argentina,1978,173.6046,65.86730056
Argentina,1979,173.67719,65.63041148
Argentina,1980,173.74524,70.38538619
Argentina,1981,173.81004,69.38443093
Argentina,1982,173.87294,66.89230972
Argentina,1983,173.93306,64.41399565
Argentina,1984,173.9904,69.16606511
Argentina,1985,174.04504,69.89178507
Argentina,1986,174.09778,67.02668462
Argentina,1987,174.14748,66.32310269
Argentina,1988,174.19534,73.31904693
Argentina,1989,174.2433,67.12663528
Argentina,1990,174.29196,72.79998705
Argentina,1991,174.34294,74.28426799
Argentina,1992,174.39615,67.17314242
Argentina,1993,174.4509,68.29024528
Argentina,1994,174.50592,68.38555731
Argentina,1995,174.56087,70.1760733
Argentina,1996,174.61572,71.99119129
Armenia,1896,161.85222,56.94157798
Armenia,1897,162.01447,53.32129847
Armenia,1898,162.17667,54.00978653
Armenia,1899,162.33925,57.09144707
Armenia,1900,162.50233,62.02198903
Armenia,1901,162.66548,51.77516717
Armenia,1902,162.8294,59.29326582
Armenia,1903,162.99377,57.90866038
Armenia,1904,163.15807,54.86384312
Armenia,1905,163.32243,56.08503644
Armenia,1906,163.48679,59.47214375
Armenia,1907,163.65128,50.63962263
Armenia,1908,163.81656,51.99903465
Armenia,1909,163.98267,58.03507174
Armenia,1910,164.15025,59.09261151
Armenia,1911,164.3198,58.79882122
Armenia,1912,164.49226,53.94031593
Armenia,1913,164.66673,51.98661013
Armenia,1914,164.84248,53.61245211
Armenia,1915,165.02039,58.1333762
Armenia,1916,165.20003,59.1616026
Armenia,1917,165.38158,55.3538535
Armenia,1918,165.56508,54.10926458
Armenia,1919,165.74867,59.22229835
Armenia,1920,165.93152,54.25302205
Armenia,1921,166.11273,50.23478028
Armenia,1922,166.29117,57.06414722
Armenia,1923,166.46628,59.90077827
Armenia,1924,166.63751,58.5324577
Armenia,1925,166.8059,58.90811578
Armenia,1926,166.97112,57.01676997
Armenia,1927,167.13506,57.48370541
Armenia,1928,167.29813,55.16931936
Armenia,1929,167.46033,61.30389016
Armenia,1930,167.62115,63.58341228
Armenia,1931,167.77972,56.95417827
Armenia,1932,167.93564,53.68225023
Armenia,1933,168.08937,51.64858685
Armenia,1934,168.24097,60.20150823
Armenia,1935,168.39052,53.97401723
Armenia,1936,168.53761,57.94065061
Armenia,1937,168.68143,59.96236555
Armenia,1938,168.82231,55.45184256
Armenia,1939,168.96007,56.28746973
Armenia,1940,169.09486,60.42210106
Armenia,1941,169.22722,52.0121172
Armenia,1942,169.35849,57.67192335
Armenia,1943,169.48984,56.01170897
Armenia,1944,169.62018,54.49742877
Armenia,1945,169.74965,59.43852814
Armenia,1946,169.87831,53.25545862
Armenia,1947,170.0048,54.13387437
Armenia,1948,170.12952,57.1364639
Armenia,1949,170.2517,63.57147407
Armenia,1950,170.37047,57.84589312
Armenia,1951,170.48497,58.7345738
Armenia,1952,170.59502,59.77885516
Armenia,1953,170.70158,54.10444712
Armenia,1954,170.80507,60.88462264
Armenia,1955,170.90541,55.58771314
Armenia,1956,171.00282,59.49787259
Armenia,1957,171.0983,56.14215203
Armenia,1958,171.19275,56.66857902
Armenia,1959,171.28664,60.12337194
Armenia,1960,171.37999,58.07588573
Armenia,1961,171.4725,60.85555119
Armenia,1962,171.56212,60.80720103
Armenia,1963,171.64757,55.84120892
Armenia,1964,171.72762,57.48487816
Armenia,1965,171.80301,60.80623819
Armenia,1966,171.87517,56.03051111
Armenia,1967,171.94456,58.73487855
Armenia,1968,172.01202,59.58806567
Armenia,1969,172.07948,56.49487831
Armenia,1970,172.14673,56.80728342
Armenia,1971,172.21323,53.9764492
Armenia,1972,172.27776,52.93165544
Armenia,1973,172.34013,61.34739112
Armenia,1974,172.39882,57.49531065
Armenia,1975,172.45189,57.88784985
Armenia,1976,172.49753,58.07428868
Armenia,1977,172.53264,57.38210105
Armenia,1978,172.55667,60.84868162
Armenia,1979,172.57066,60.01716269
Armenia,1980,172.57591,59.67613218
Armenia,1981,172.57419,60.11361613
Armenia,1982,172.56595,57.40745158
Armenia,1983,172.55124,59.71017408
Armenia,1984,172.53052,57.21264828
Armenia,1985,172.50311,59.71919383
Armenia,1986,172.46967,56.55186048
Armenia,1987,172.43066,54.48318153
Armenia,1988,172.3878,60.02251472
Armenia,1989,172.34212,64.36870531
Armenia,1990,172.2939,56.04181519
Armenia,1991,172.24498,58.07574655
Armenia,1992,172.1961,58.04393274
Armenia,1993,172.14671,56.68676401
Armenia,1994,172.09683,57.81841713
Armenia,1995,172.0468,60.38309112
Armenia,1996,171.99664,57.73821022
Australia,1896,168.9473,73.55045721
Australia,1897,169.03285,73.90848902
Australia,1898,169.11852,76.21141359
Australia,1899,169.20453,75.51432056
Australia,1900,169.29042,75.04551369
Australia,1901,169.3766,71.87023935
Australia,1902,169.4641,73.95828643
Australia,1903,169.55206,72.08227717
Australia,1904,169.64015,72.05599003
Australia,1905,169.72853,72.00300681
Australia,1906,169.81651,72.18515211
Australia,1907,169.9051,74.74569902
Australia,1908,169.99628,82.84407072
Australia,1909,170.09073,74.26739454
Australia,1910,170.1894,71.0070801
Australia,1911,170.29454,74.05332352
Australia,1912,170.40778,71.49847203
Australia,1913,170.52866,72.56406131
Australia,1914,170.65666,76.80687783
Australia,1915,170.79044,72.63889946
Australia,1916,170.92833,74.6539921
Australia,1917,171.06946,70.54631087
Australia,1918,171.21286,72.857358
Australia,1919,171.3564,70.85770483
Australia,1920,171.50066,75.5420988
Australia,1921,171.64558,76.27104108
Australia,1922,171.7908,78.81895302
Australia,1923,171.9359,73.40963193
Australia,1924,172.08203,78.47187298
Australia,1925,172.23132,78.22158856
Australia,1926,172.38434,75.70735307
Australia,1927,172.54268,71.70862065
Australia,1928,172.70578,75.26815025
Australia,1929,172.8719,73.31975434
Australia,1930,173.03986,80.44709659
Australia,1931,173.20825,77.77250469
Australia,1932,173.37447,79.99359918
Australia,1933,173.53871,76.34951334
Australia,1934,173.70279,74.63341504
Australia,1935,173.86668,76.83066364
Australia,1936,174.02975,76.95736567
Australia,1937,174.19211,76.0414058
Australia,1938,174.35393,74.97180091
Australia,1939,174.51295,85.97815848
Australia,1940,174.6675,73.7105023
Australia,1941,174.81677,78.64468288
Australia,1942,174.96149,79.66887873
Australia,1943,175.10258,71.78358978
Australia,1944,175.23921,77.38306623
Australia,1945,175.37085,79.46655681
Australia,1946,175.49803,78.54916849
Australia,1947,175.6201,75.78337707
Australia,1948,175.73816,73.28117491
Australia,1949,175.85207,80.43058937
Australia,1950,175.96216,77.39321383
Australia,1951,176.06796,72.48205961
Australia,1952,176.17015,79.23575248
Australia,1953,176.27194,78.98428048
Australia,1954,176.37267,71.06271297
Australia,1955,176.47203,71.97133471
Australia,1956,176.56975,71.39651196
Australia,1957,176.66739,71.65371475
Australia,1958,176.766,77.72978851
Australia,1959,176.86636,66.31352429
Australia,1960,176.96982,78.27237801
Australia,1961,177.07677,74.46623626
Australia,1962,177.1869,78.56965542
Australia,1963,177.29927,80.39132514
Australia,1964,177.41098,82.83979071
Australia,1965,177.52197,77.2440504
Australia,1966,177.63158,76.45171233
Australia,1967,177.7402,71.07342535
Australia,1968,177.84822,80.00448165
Australia,1969,177.95667,76.60560376
Australia,1970,178.06474,79.02026589
Australia,1971,178.1711,73.5710906
Australia,1972,178.27585,74.90725061
Australia,1973,178.37808,75.82948317
Australia,1974,178.47523,78.02510897
Australia,1975,178.56586,79.06170703
Australia,1976,178.64882,75.32665635
Australia,1977,178.72337,81.63729085
Australia,1978,178.78902,80.46699814
Australia,1979,178.84625,79.20272474
Australia,1980,178.89668,77.64184229
Australia,1981,178.94234,75.6766686
Australia,1982,178.98393,79.98055642
Australia,1983,179.02058,78.31432994
Australia,1984,179.05194,76.03647318
Australia,1985,179.07758,78.21407618
Australia,1986,179.09778,82.27882296
Australia,1987,179.11337,72.9143395
Australia,1988,179.12561,81.34279672
Australia,1989,179.13666,82.16727833
Australia,1990,179.14613,76.28545553
Australia,1991,179.15535,82.44508897
Australia,1992,179.16502,81.8751293
Australia,1993,179.17499,76.37573927
Australia,1994,179.18486,81.30789497
Australia,1995,179.19485,82.73913747
Australia,1996,179.20465,73.28473801
Austria,1896,168.02591,70.84997802
Austria,1897,168.16318,61.54138951
Austria,1898,168.30054,69.6859061
Austria,1899,168.43802,72.87725897
Austria,1900,168.57515,64.59565819
Austria,1901,168.71251,74.42842718
Austria,1902,168.85065,70.1694171
Austria,1903,168.98898,68.03304876
Austria,1904,169.12743,72.07236576
Austria,1905,169.26611,70.07599426
Austria,1906,169.40413,69.52677288
Austria,1907,169.54263,70.72008745
Austria,1908,169.68265,68.77683819
Austria,1909,169.8247,70.76897883
Austria,1910,169.9699,69.76002179
Austria,1911,170.11986,69.08227327
Austria,1912,170.27478,71.85134976
Austria,1913,170.43408,75.72735584
Austria,1914,170.59702,71.15333882
Austria,1915,170.7621,68.04929205
Austria,1916,170.92741,71.13113228
Austria,1917,171.09143,71.42983893
Austria,1918,171.25276,69.76200024
Austria,1919,171.41014,70.0082009
Austria,1920,171.56358,69.71104487
Austria,1921,171.71324,71.75698263
Austria,1922,171.85788,70.13344166
Austria,1923,171.99701,72.94485748
Austria,1924,172.13211,71.60644412
Austria,1925,172.26704,67.23350337
Austria,1926,172.40341,76.84475384
Austria,1927,172.54344,74.37056778
Austria,1928,172.68823,75.49755481
Austria,1929,172.83662,73.43901823
Austria,1930,172.9887,75.29623194
Austria,1931,173.14348,72.71843652
Austria,1932,173.29976,67.82384314
Austria,1933,173.45818,74.28650608
Austria,1934,173.61894,68.61378445
Austria,1935,173.78,71.60388469
Austria,1936,173.93799,71.85698648
Austria,1937,174.09013,71.84792786
Austria,1938,174.23506,76.93369527
Austria,1939,174.37206,72.44473542
Austria,1940,174.50063,76.49818706
Austria,1941,174.62163,68.97112498
Austria,1942,174.73808,76.56029632
Austria,1943,174.85356,76.5325233
Austria,1944,174.96945,68.67631498
Austria,1945,175.08717,73.97252332
Austria,1946,175.20908,76.08847
Austria,1947,175.33498,74.38177919
Austria,1948,175.46544,67.74323592
Austria,1949,175.59903,72.56866358
Austria,1950,175.73495,77.16980901
Austria,1951,175.87148,77.52296708
Austria,1952,176.00824,76.00501223
Austria,1953,176.14545,75.03235191
Austria,1954,176.28249,75.87997128
Austria,1955,176.41797,75.5001769
Austria,1956,176.5499,74.02011974
Austria,1957,176.67914,76.27472156
Austria,1958,176.80528,76.44782322
Austria,1959,176.92725,80.30327209
Austria,1960,177.04405,74.57144248
Austria,1961,177.15498,71.95860391
Austria,1962,177.25821,75.30726683
Austria,1963,177.35135,70.73234239
Austria,1964,177.43149,66.93131626
Austria,1965,177.49954,73.01417689
Austria,1966,177.55743,70.14674109
Austria,1967,177.60837,75.2766301
Austria,1968,177.65427,72.39037246
Austria,1969,177.69635,75.53423193
Austria,1970,177.7353,78.45337069
Austria,1971,177.77103,75.99292278
Austria,1972,177.80292,69.85446334
Austria,1973,177.82994,78.10800694
Austria,1974,177.85083,72.09190956
Austria,1975,177.86467,78.17157513
Austria,1976,177.87134,76.86004565
Austria,1977,177.87077,73.63821798
Austria,1978,177.86292,75.92446521
Austria,1979,177.84972,75.78015159
Austria,1980,177.83324,71.34810242
Austria,1981,177.81563,76.77916369
Austria,1982,177.79744,70.44518641
Austria,1983,177.77815,71.61319548
Austria,1984,177.7567,73.21875632
Austria,1985,177.73236,73.32839462
Austria,1986,177.7053,71.21224222
Austria,1987,177.67592,74.35936209
Austria,1988,177.64523,73.09201132
Austria,1989,177.6144,74.21456427
Austria,1990,177.5834,75.34899608
Austria,1991,177.55276,72.85064712
Austria,1992,177.52321,77.25103107
Austria,1993,177.49438,75.7003564
Austria,1994,177.46552,72.54515525
Austria,1995,177.43652,68.90942457
Austria,1996,177.4077,78.69380288
Azerbaijan,1896,161.66988,49.40104105
Azerbaijan,1897,161.86386,49.16763498
Azerbaijan,1898,162.05782,53.73827398
Azerbaijan,1899,162.25183,49.60865107
Azerbaijan,1900,162.44604,55.69951427
Azerbaijan,1901,162.64032,51.70574057
Azerbaijan,1902,162.83487,57.6198035
Azerbaijan,1903,163.02937,56.39197458
Azerbaijan,1904,163.22383,56.97594065
Azerbaijan,1905,163.41815,53.94710279
Azerbaijan,1906,163.61241,53.04200131
Azerbaijan,1907,163.8068,54.04493766
Azerbaijan,1908,164.00172,57.1686249
Azerbaijan,1909,164.19708,53.0706681
Azerbaijan,1910,164.39412,57.43920375
Azerbaijan,1911,164.59288,60.46818433
Azerbaijan,1912,164.79361,52.3552292
Azerbaijan,1913,164.99594,57.37240537
Azerbaijan,1914,165.19969,58.18705726
Azerbaijan,1915,165.40508,56.45495037
Azerbaijan,1916,165.61154,49.25823075
Azerbaijan,1917,165.81927,62.31439683
Azerbaijan,1918,166.02861,55.59782226
Azerbaijan,1919,166.23758,51.68534999
Azerbaijan,1920,166.4455,55.60613353
Azerbaijan,1921,166.65115,57.77409031
Azerbaijan,1922,166.85327,55.33534108
Azerbaijan,1923,167.05112,54.99211282
Azerbaijan,1924,167.24454,59.22023674
Azerbaijan,1925,167.43442,56.41952364
Azerbaijan,1926,167.621,58.0450639
Azerbaijan,1927,167.80562,56.33499277
Azerbaijan,1928,167.98837,58.27320875
Azerbaijan,1929,168.16911,62.34739397
Azerbaijan,1930,168.34735,59.22332123
Azerbaijan,1931,168.5222,60.48424441
Azerbaijan,1932,168.69301,58.70641016
Azerbaijan,1933,168.85999,53.25387796
Azerbaijan,1934,169.02347,59.17789157
Azerbaijan,1935,169.18379,56.88029262
Azerbaijan,1936,169.3403,60.48195715
Azerbaijan,1937,169.49242,59.81319797
Azerbaijan,1938,169.64009,52.69753798
Azerbaijan,1939,169.78317,54.61289566
Azerbaijan,1940,169.92123,55.41543367
Azerbaijan,1941,170.05501,55.96688823
Azerbaijan,1942,170.18584,56.42580393
Azerbaijan,1943,170.31479,53.39421903
Azerbaijan,1944,170.44067,58.81509988
Azerbaijan,1945,170.56384,59.44177101
Azerbaijan,1946,170.68365,59.5852917
Azerbaijan,1947,170.79912,54.32927293
Azerbaijan,1948,170.91048,57.3235449
Azerbaijan,1949,171.01674,58.2914679
Azerbaijan,1950,171.11682,55.35579953
Azerbaijan,1951,171.21017,53.08644863
Azerbaijan,1952,171.29631,58.89738428
Azerbaijan,1953,171.3766,55.59232617
Azerbaijan,1954,171.45107,56.83388091
Azerbaijan,1955,171.51987,57.73902278
Azerbaijan,1956,171.58331,61.53683483
Azerbaijan,1957,171.6424,58.84938314
Azerbaijan,1958,171.69801,56.799344
Azerbaijan,1959,171.75069,62.56927016
Azerbaijan,1960,171.80083,58.61376015
Azerbaijan,1961,171.84804,54.64936268
Azerbaijan,1962,171.89049,64.26993636
Azerbaijan,1963,171.9272,61.50830757
Azerbaijan,1964,171.95631,61.52971011
Azerbaijan,1965,171.97862,56.78704966
Azerbaijan,1966,171.99579,59.45789496
Azerbaijan,1967,172.00826,57.70905152
Azerbaijan,1968,172.01656,58.13389945
Azerbaijan,1969,172.02286,63.66708148
Azerbaijan,1970,172.02718,60.42810832
Azerbaijan,1971,172.02852,60.20811985
Azerbaijan,1972,172.02623,58.76976782
Azerbaijan,1973,172.01947,56.41071439
Azerbaijan,1974,172.0074,55.23470011
Azerbaijan,1975,171.98782,59.22157455
Azerbaijan,1976,171.95874,59.5303427
Azerbaijan,1977,171.91711,60.22678956
Azerbaijan,1978,171.86256,55.86100872
Azerbaijan,1979,171.79645,64.63919095
Azerbaijan,1980,171.71985,56.28636877
Azerbaijan,1981,171.63486,57.34486389
Azerbaijan,1982,171.54178,59.42296119
Azerbaijan,1983,171.44112,60.84224052
Azerbaijan,1984,171.33362,56.92619065
Azerbaijan,1985,171.21895,57.4916946
Azerbaijan,1986,171.09789,54.06414995
Azerbaijan,1987,170.97075,57.62800832
Azerbaijan,1988,170.8398,55.7412956
Azerbaijan,1989,170.70633,62.36687701
Azerbaijan,1990,170.57062,56.99968326
Azerbaijan,1991,170.43407,56.13896282
Azerbaijan,1992,170.29785,61.27649584
Azerbaijan,1993,170.16112,56.58087888
Azerbaijan,1994,170.02385,58.03909931
Azerbaijan,1995,169.8867,59.04773872
Azerbaijan,1996,169.74944,54.72315817
Bahamas,1896,161.728,
Bahamas,1897,161.89748,
Bahamas,1898,162.06699,
Bahamas,1899,162.23651,
Bahamas,1900,162.40575,
Bahamas,1901,162.57533,
Bahamas,1902,162.74475,
Bahamas,1903,162.91426,
Bahamas,1904,163.08366,
Bahamas,1905,163.25291,
Bahamas,1906,163.42188,
Bahamas,1907,163.59125,
Bahamas,1908,163.76195,
Bahamas,1909,163.9332,
Bahamas,1910,164.10593,
Bahamas,1911,164.28084,
Bahamas,1912,164.45845,
Bahamas,1913,164.63852,
Bahamas,1914,164.82048,
Bahamas,1915,165.0045,
Bahamas,1916,165.19008,
Bahamas,1917,165.37798,
Bahamas,1918,165.56747,
Bahamas,1919,165.75716,
Bahamas,1920,165.94672,
Bahamas,1921,166.13521,
Bahamas,1922,166.3215,
Bahamas,1923,166.50468,
Bahamas,1924,166.68478,
Bahamas,1925,166.86325,
Bahamas,1926,167.04033,
Bahamas,1927,167.2169,
Bahamas,1928,167.39256,
Bahamas,1929,167.56674,
Bahamas,1930,167.73842,
Bahamas,1931,167.90575,
Bahamas,1932,168.06859,
Bahamas,1933,168.22713,
Bahamas,1934,168.38202,
Bahamas,1935,168.53406,
Bahamas,1936,168.68309,
Bahamas,1937,168.82864,
Bahamas,1938,168.97041,
Bahamas,1939,169.10783,
Bahamas,1940,169.24184,
Bahamas,1941,169.37364,
Bahamas,1942,169.50461,
Bahamas,1943,169.63582,
Bahamas,1944,169.76717,
Bahamas,1945,169.89807,
Bahamas,1946,170.02834,
Bahamas,1947,170.15692,
Bahamas,1948,170.284,
Bahamas,1949,170.40836,
Bahamas,1950,170.52913,
Bahamas,1951,170.64476,
Bahamas,1952,170.75453,
Bahamas,1953,170.8587,
Bahamas,1954,170.9584,
Bahamas,1955,171.05435,
Bahamas,1956,171.14688,
Bahamas,1957,171.23827,
Bahamas,1958,171.32944,
Bahamas,1959,171.42007,
Bahamas,1960,171.51056,
Bahamas,1961,171.60054,
Bahamas,1962,171.68813,
Bahamas,1963,171.77061,
Bahamas,1964,171.84651,
Bahamas,1965,171.91556,
Bahamas,1966,171.97818,
Bahamas,1967,172.03557,
Bahamas,1968,172.08884,
Bahamas,1969,172.14009,
Bahamas,1970,172.19028,
Bahamas,1971,172.23944,
Bahamas,1972,172.2873,
Bahamas,1973,172.3333,
Bahamas,1974,172.37595,
Bahamas,1975,172.41461,
Bahamas,1976,172.44757,
Bahamas,1977,172.47382,
Bahamas,1978,172.49445,
Bahamas,1979,172.5095,
Bahamas,1980,172.52101,
Bahamas,1981,172.53075,
Bahamas,1982,172.53917,
Bahamas,1983,172.54636,
Bahamas,1984,172.55322,
Bahamas,1985,172.55995,
Bahamas,1986,172.5677,
Bahamas,1987,172.57706,
Bahamas,1988,172.58783,
Bahamas,1989,172.60103,
Bahamas,1990,172.61697,
Bahamas,1991,172.63591,
Bahamas,1992,172.6574,
Bahamas,1993,172.68,
Bahamas,1994,172.70253,
Bahamas,1995,172.72462,
Bahamas,1996,172.74663,
Bahrain,1896,156.71158,
Bahrain,1897,156.89334,
Bahrain,1898,157.07545,
Bahrain,1899,157.25804,
Bahrain,1900,157.44084,
Bahrain,1901,157.62401,
Bahrain,1902,157.8074,
Bahrain,1903,157.99152,
Bahrain,1904,158.17554,
Bahrain,1905,158.3601,
Bahrain,1906,158.54485,
Bahrain,1907,158.73026,
Bahrain,1908,158.91681,
Bahrain,1909,159.10448,
Bahrain,1910,159.29388,
Bahrain,1911,159.48546,
Bahrain,1912,159.68059,
Bahrain,1913,159.8787,
Bahrain,1914,160.07947,
Bahrain,1915,160.28294,
Bahrain,1916,160.48904,
Bahrain,1917,160.698,
Bahrain,1918,160.91049,
Bahrain,1919,161.1247,
Bahrain,1920,161.33989,
Bahrain,1921,161.55394,
Bahrain,1922,161.76506,
Bahrain,1923,161.97226,
Bahrain,1924,162.17462,
Bahrain,1925,162.3726,
Bahrain,1926,162.5663,
Bahrain,1927,162.75742,
Bahrain,1928,162.94572,
Bahrain,1929,163.13123,
Bahrain,1930,163.31415,
